Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
30-JAN-2026|IDSR100426364S|SEKURITAS RUPIAH BANK INDONESIA IDSR100426364S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000120902|BANK INDONESIA|ACTIVE|||IDR|Electronic||10-APR-2026|||6.56198|ZERO RATE / DISCOUNTED||||26000000000000||57894000000||||BANK|1
30-JAN-2026|IDSR140127364S|SEKURITAS RUPIAH BANK INDONESIA IDSR140127364S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000154406|BANK INDONESIA|ACTIVE|||IDR|Electronic||14-JAN-2027|||4.6864|||||42985000000000||||||BANK|1
30-JAN-2026|IDSR140826364S|SEKURITAS RUPIAH BANK INDONESIA IDSR140826364S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000133905|BANK INDONESIA|ACTIVE|||IDR|Electronic||14-AUG-2026|||5.33782|||||33389000000000||||||BANK|1
30-JAN-2026|IDSR150526364S|SEKURITAS RUPIAH BANK INDONESIA IDSR150526364S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000123104|BANK INDONESIA|ACTIVE|||IDR|Electronic||15-MAY-2026|||6.47211|ZERO RATE / DISCOUNTED||||49450000000000||1619000000||||BANK|1
30-JAN-2026|IDSR161026364S|SEKURITAS RUPIAH BANK INDONESIA IDSR161026364S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000143201|BANK INDONESIA|ACTIVE|||IDR|Electronic||17-OCT-2026|||4.69742|||||67132000000000||||||BANK|1
30-JAN-2026|IDSR170726364S|SEKURITAS RUPIAH BANK INDONESIA IDSR170726364S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000130406|BANK INDONESIA|ACTIVE|||IDR|Electronic||17-JUL-2026|||5.69366|||||19768000000000||||||BANK|1
30-JAN-2026|IDSR180926364S|SEKURITAS RUPIAH BANK INDONESIA IDSR180926364S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000139209|BANK INDONESIA|ACTIVE|||IDR|Electronic||18-SEP-2026|||4.78204|ZERO RATE / DISCOUNTED||||26842000000000||||||BANK|1
30-JAN-2026|IDSR181226364S|SEKURITAS RUPIAH BANK INDONESIA IDSR181226364S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000151303|BANK INDONESIA|ACTIVE|||IDR|Electronic||18-DEC-2026|||4.91596|Zero/Discounted|SPECIFIC DATE|||4000000000000||||||BANK|1
30-JAN-2026|IDSR190626364S|SEKURITAS RUPIAH BANK INDONESIA IDSR190626364S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000127006|BANK INDONESIA|ACTIVE|||IDR|Electronic||19-JUN-2026|||6.23246|ZERO RATE / DISCOUNTED||||29998000000000||30000000000||||BANK|1
30-JAN-2026|IDSR200226364S|SEKURITAS RUPIAH BANK INDONESIA IDSR200226364S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000118708|BANK INDONESIA|ACTIVE|||IDR|Electronic||20-FEB-2026|||6.39578|ZERO RATE / DISCOUNTED||||14344000000000||||||BANK|1
30-JAN-2026|IDSR201126364S|SEKURITAS RUPIAH BANK INDONESIA IDSR201126364S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000147806|BANK INDONESIA|ACTIVE|||IDR|Electronic||20-NOV-2026|||4.85246|||||51183500000000||60000000000||||BANK|1
30-JAN-2026|IDSR230326367S|SEKURITAS RUPIAH BANK INDONESIA IDSR230326367S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000120209|BANK INDONESIA|ACTIVE|||IDR|Electronic||23-MAR-2026|||6.43336|ZERO RATE / DISCOUNTED||||12435000000000||5000000000||||BANK|1
30-JAN-2026|IDSR310726364S|SEKURITAS RUPIAH BANK INDONESIA IDSR310726364S|BANK INDONESIA RUPIAH SECURITIES (SRBI)|IDO000131909|PEMERINTAH REPUBLIK INDONESIA|ACTIVE|||IDR|Electronic||31-JUL-2026|||5.58167|||||20400000000000|||||||1
30-JAN-2026|IDVB0102022026|SEKURITAS VALAS BANK INDONESIA IDVB0102022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000152400|BANK INDONESIA|ACTIVE|||USD|Electronic||02-FEB-2026|||3.72|Zero/Discounted|SPECIFIC DATE|||40000000||||||BANK|16796
30-JAN-2026|IDVB0102032026|SEKURITAS VALAS BANK INDONESIA IDVB0102032026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000155700|BANK INDONESIA|ACTIVE|||USD|Electronic||02-MAR-2026|||3.66379|Zero/Discounted|SPECIFIC DATE|||153000000||||||BANK|16796
30-JAN-2026|IDVB0103032026|SEKURITAS VALAS BANK INDONESIA IDVB0103032026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000156203|BANK INDONESIA|ACTIVE|||USD|Electronic||03-MAR-2026|||3.66794|Zero/Discounted|SPECIFIC DATE|||107000000||||||BANK|16796
30-JAN-2026|IDVB0109022026|SEKURITAS VALAS BANK INDONESIA IDVB0109022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000153002|BANK INDONESIA|ACTIVE|||USD|Electronic||09-FEB-2026|||3.69328|Zero/Discounted|SPECIFIC DATE|||59500000||||||BANK|16796
30-JAN-2026|IDVB0112022026|SEKURITAS VALAS BANK INDONESIA IDVB0112022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000153606|BANK INDONESIA|ACTIVE|||USD|Electronic||12-FEB-2026|||3.69035|Zero/Discounted|SPECIFIC DATE|||70500000||||||BANK|16796
30-JAN-2026|IDVB0118022026|SEKURITAS VALAS BANK INDONESIA IDVB0118022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000153903|BANK INDONESIA|ACTIVE|||USD|Electronic||18-FEB-2026|||3.6821|Zero/Discounted|SPECIFIC DATE|||542000000||||||BANK|16796
30-JAN-2026|IDVB0120022026|SEKURITAS VALAS BANK INDONESIA IDVB0120022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000154505|BANK INDONESIA|ACTIVE|||USD|Electronic||20-FEB-2026|||3.687|Zero/Discounted|SPECIFIC DATE|||170000000||||||BANK|16796
30-JAN-2026|IDVB0123022026|SEKURITAS VALAS BANK INDONESIA IDVB0123022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000154802|BANK INDONESIA|ACTIVE|||USD|Electronic||23-FEB-2026|||3.6736|Zero/Discounted|SPECIFIC DATE|||242000000||||||BANK|16796
30-JAN-2026|IDVB0127022026|SEKURITAS VALAS BANK INDONESIA IDVB0127022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000155403|BANK INDONESIA|ACTIVE|||USD|Electronic||27-FEB-2026|||3.65931|Zero/Discounted|SPECIFIC DATE|||131000000||||||BANK|16796
30-JAN-2026|IDVB0303022026|SEKURITAS VALAS BANK INDONESIA IDVB0303022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000144704|BANK INDONESIA|ACTIVE|||USD|Electronic||03-FEB-2026|||3.945|Zero/Discounted|SPECIFIC DATE|||4000000||||||BANK|16796
30-JAN-2026|IDVB0304032026|SEKURITAS VALAS BANK INDONESIA IDVB0304032026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000149208|BANK INDONESIA|ACTIVE|||USD|Electronic||04-MAR-2026|||3.97|Zero/Discounted|SPECIFIC DATE|||25000000||||||BANK|16796
30-JAN-2026|IDVB0306022026|SEKURITAS VALAS BANK INDONESIA IDVB0306022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000145008|BANK INDONESIA|ACTIVE|||USD|Electronic||06-FEB-2026|||3.94833|Zero/Discounted|SPECIFIC DATE|||30000000||||||BANK|16796
30-JAN-2026|IDVB0308042026|SEKURITAS VALAS BANK INDONESIA IDVB0308042026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000153101|BANK INDONESIA|ACTIVE|||USD|Electronic||08-APR-2026|||3.66|Zero/Discounted|SPECIFIC DATE|||10000000||||||BANK|16796
30-JAN-2026|IDVB0310022026|SEKURITAS VALAS BANK INDONESIA IDVB0310022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000145503|BANK INDONESIA|ACTIVE|||USD|Electronic||10-FEB-2026|||3.95|Zero/Discounted|SPECIFIC DATE|||242000000||||||BANK|16796
30-JAN-2026|IDVB0311032026|SEKURITAS VALAS BANK INDONESIA IDVB0311032026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000150206|BANK INDONESIA|ACTIVE|||USD|Electronic||11-MAR-2026|||3.96391|ZERO RATE / DISCOUNTED||||115000000||||||BANK|16796
30-JAN-2026|IDVB0313022026|SEKURITAS VALAS BANK INDONESIA IDVB0313022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000146303|BANK INDONESIA|ACTIVE|||USD|Electronic||13-FEB-2026|||3.94833|Zero/Discounted|SPECIFIC DATE|||300000000||||||BANK|16796
30-JAN-2026|IDVB0313042026|SEKURITAS VALAS BANK INDONESIA IDVB0313042026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000153705|BANK INDONESIA|ACTIVE|||USD|Electronic||13-APR-2026|||3.65|Zero/Discounted|SPECIFIC DATE|||3000000||||||BANK|16796
30-JAN-2026|IDVB0315042026|SEKURITAS VALAS BANK INDONESIA IDVB0315042026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000154000|BANK INDONESIA|ACTIVE|||USD|Electronic||15-APR-2026|||3.65063|Zero/Discounted|SPECIFIC DATE|||32000000||||||BANK|16796
30-JAN-2026|IDVB0318022026|SEKURITAS VALAS BANK INDONESIA IDVB0318022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000146907|BANK INDONESIA|ACTIVE|||USD|Electronic||18-FEB-2026|||3.94804|Zero/Discounted|SPECIFIC DATE|||189000000||||||BANK|16796
30-JAN-2026|IDVB0320022026|SEKURITAS VALAS BANK INDONESIA IDVB0320022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000147301|BANK INDONESIA|ACTIVE|||USD|Electronic||20-FEB-2026|||3.95|Zero/Discounted|SPECIFIC DATE|||25000000||||||BANK|16796
30-JAN-2026|IDVB0320042026|SEKURITAS VALAS BANK INDONESIA IDVB0320042026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000154604|BANK INDONESIA|ACTIVE|||USD|Electronic||20-APR-2026|||3.65|Zero/Discounted|SPECIFIC DATE|||25000000||||||BANK|16796
30-JAN-2026|IDVB0322042026|SEKURITAS VALAS BANK INDONESIA IDVB0322042026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000154901|BANK INDONESIA|ACTIVE|||USD|Electronic||22-APR-2026|||3.65667|Zero/Discounted|SPECIFIC DATE|||9000000||||||BANK|16796
30-JAN-2026|IDVB0325022026|SEKURITAS VALAS BANK INDONESIA IDVB0325022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000148002|BANK INDONESIA|ACTIVE|||USD|Electronic||25-FEB-2026|||3.95|Zero/Discounted|SPECIFIC DATE|||30000000||||||BANK|16796
30-JAN-2026|IDVB0327022026|SEKURITAS VALAS BANK INDONESIA IDVB0327022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000148408|BANK INDONESIA|ACTIVE|||USD|Electronic||27-FEB-2026|||3.975|Zero/Discounted|SPECIFIC DATE|||10000000||||||BANK|16796
30-JAN-2026|IDVB0327042026|SEKURITAS VALAS BANK INDONESIA IDVB0327042026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000155502|BANK INDONESIA|ACTIVE|||USD|Electronic||27-APR-2026|||3.64|Zero/Discounted|SPECIFIC DATE|||50000000||||||BANK|16796
30-JAN-2026|IDVB0329042026|SEKURITAS VALAS BANK INDONESIA IDVB0329042026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000155809|BANK INDONESIA|ACTIVE|||USD|Electronic||29-APR-2026|||3.63887|Zero/Discounted|SPECIFIC DATE|||53000000||||||BANK|16796
30-JAN-2026|IDVB0330032026|SEKURITAS VALAS BANK INDONESIA IDVB0330032026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000151808|BANK INDONESIA|ACTIVE|||USD|Electronic||30-MAR-2026|||3.7|Zero/Discounted|SPECIFIC DATE|||4000000||||||BANK|16796
30-JAN-2026|IDVB0609032026|SEKURITAS VALAS BANK INDONESIA IDVB0609032026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000136908|BANK INDONESIA|ACTIVE|||USD|Electronic||09-MAR-2026|||4.11|Zero/Discounted|SPECIFIC DATE|||2000000||||||BANK|16796
30-JAN-2026|IDVB0613072026|SEKURITAS VALAS BANK INDONESIA IDVB0613072026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000153804|BANK INDONESIA|ACTIVE|||USD|Electronic||13-JUL-2026|||3.58636|Zero/Discounted|SPECIFIC DATE|||22000000||||||BANK|16796
30-JAN-2026|IDVB0618022026|SEKURITAS VALAS BANK INDONESIA IDVB0618022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000133202|BANK INDONESIA|ACTIVE|||USD|Electronic||18-FEB-2026|||4.28|Zero/Discounted|SPECIFIC DATE|||25000000||||||BANK|16796
30-JAN-2026|IDVB0620072026|SEKURITAS VALAS BANK INDONESIA IDVB0620072026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000154703|BANK INDONESIA|ACTIVE|||USD|Electronic||20-JUL-2026|||3.687|Zero/Discounted|SPECIFIC DATE|||5000000||||||BANK|16796
30-JAN-2026|IDVB0622072026|SEKURITAS VALAS BANK INDONESIA IDVB0622072026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000155007|BANK INDONESIA|ACTIVE|||USD|Electronic||22-JUL-2026|||3.625|Zero/Discounted|SPECIFIC DATE|||10000000||||||BANK|16796
30-JAN-2026|IDVB0623062026|SEKURITAS VALAS BANK INDONESIA IDVB0623062026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000151501|BANK INDONESIA|ACTIVE|||USD|Electronic||23-JUN-2026|||3.65|Zero/Discounted|SPECIFIC DATE|||2500000||||||BANK|16796
30-JAN-2026|IDVB0625022026|SEKURITAS VALAS BANK INDONESIA IDVB0625022026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000134705|BANK INDONESIA|ACTIVE|||USD|Electronic||25-FEB-2026|||4.2|Zero/Discounted|SPECIFIC DATE|||30000000||||||BANK|16796
30-JAN-2026|IDVB0627072026|SEKURITAS VALAS BANK INDONESIA IDVB0627072026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000155601|BANK INDONESIA|ACTIVE|||USD|Electronic||27-JUL-2026|||3.62|Zero/Discounted|SPECIFIC DATE|||25000000||||||BANK|16796
30-JAN-2026|TIFA|KDB TIFA FINANCE Tbk|EQUITY|ID1000120504|KDB TIFA FINANCE Tbk, PT|ACTIVE|IDX|08-JUL-2011|IDR|Electronic||||||||100|3552213000|||3552213000|22.5|77.5|100|FINANCIAL INSTITUTION|392
30-JAN-2026|TINS|TIMAH Tbk|EQUITY|ID1000111800|TIMAH Tbk, PT|ACTIVE|IDX|19-OCT-1995|IDR|Electronic|08-AUG-2008|||||||50|7447753454|||2603946967|27.1|7.86|34.96|METAL AND MINERAL MINING|3240
30-JAN-2026|TIRA|TIRA AUSTENITE Tbk|EQUITY|ID1000061005|TIRA AUSTENITE Tbk, PT|ACTIVE|IDX|27-JUL-1993|IDR|Electronic|24-NOV-2000|||||||1000|588000000|||586612000|99.76|0.01|99.76|WHOLESALE (DURABLE & NON DURABLE GOODS)|1125
30-JAN-2026|TIRT|TIRTA MAHAKAM RESOURCES Tbk|EQUITY|ID1000053408|TIRTA MAHAKAM RESOURCES Tbk, PT|ACTIVE|IDX|07-DEC-1999|IDR|Electronic|15-MAY-2000|||||||125|1011774750|||1009501406|99.18|0.6|99.78|WOOD INDUSTRIES|466
30-JAN-2026|TKIM|PABRIK KERTAS TJIWI KIMIA Tbk|EQUITY|ID1000060403|PABRIK KERTAS TJIWI KIMIA Tbk, PT|ACTIVE|IDX||IDR|Electronic|28-NOV-2000|||||||1000|3113223570|||895853987|11.5|17.27|28.78|PULP & PAPER|7300
30-JAN-2026|TLDN|TELADAN PRIMA AGRO Tbk|EQUITY|ID1000167109|TELADAN PRIMA AGRO Tbk, PT|ACTIVE|IDX|12-APR-2022|IDR|Certificate||||||||100|12946530200|||12946530200|95.66|4.34|100|PLANTATION|645
30-JAN-2026|TLKM|TELKOM INDONESIA (PERSERO) Tbk|EQUITY|ID1000129000|TELKOM INDONESIA (PERSERO) Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||50|99062216600|||47408955820|8.86|39|47.86|TELECOMUNICATION|3600
30-JAN-2026|TMAS|TEMAS Tbk|EQUITY|ID1000103203|TEMAS Tbk, PT|ACTIVE|IDX|09-JUL-2003|IDR|Electronic||||||||2.5|57051500000|||50506781200|88.02|0.51|88.53|TRANSPORTATION|135
30-JAN-2026|TMPO|TEMPO INTI MEDIA Tbk|EQUITY|ID1000064801|TEMPO INTI MEDIA Tbk, PT|ACTIVE|IDX|08-JAN-2001|IDR|Electronic|08-JAN-2001|||||||100|1058333250|||346293671|28.63|4.09|32.72|ADVERTISING,PRINTING and MEDIA|150
30-JAN-2026|TNCA|TRIMUDA NUANSA CITRA Tbk|EQUITY|ID1000143902|TRIMUDA NUANSA CITRA Tbk, PT|ACTIVE|IDX|28-JUN-2018|IDR|Electronic||||||||100|421640000|||421640000|72.35|27.65|100|TRANSPORTATION|206
30-JAN-2026|TOBA|TBS ENERGI UTAMA Tbk|EQUITY|ID1000123409|TBS ENERGI UTAMA Tbk, PT|ACTIVE|IDX|06-JUL-2012|IDR|Electronic||||||||50|8257402931|||8197402931|38.42|60.86|99.27|COAL MINING|720
30-JAN-2026|TOOL|ROHARTINDO NUSANTARA LUAS Tbk|EQUITY|ID1000171101|ROHARTINDO NUSANTARA LUAS Tbk, PT|ACTIVE|IDX|09-AUG-2022|IDR|Certificate||||||||50|2050020320|||2050020320|99.99|0.01|100|WHOLESALE (DURABLE & NON DURABLE GOODS)|68
30-JAN-2026|TOPS|TOTALINDO EKA PERSADA Tbk|EQUITY|ID1000139207|TOTALINDO EKA PERSADA Tbk, PT|ACTIVE|IDX|16-JUN-2017|IDR|Electronic||||||||20|33330000000|||33330000000|94.16|5.84|100|CONSTRUCTION|1
30-JAN-2026|TOSK|TOPINDO SOLUSI KOMUNIKA Tbk|EQUITY|ID1000202203|TOPINDO SOLUSI KOMUNIKA Tbk, PT|ACTIVE|IDX|07-FEB-2024|IDR|Certificate||||||||10|4375277300|||2307147300|52.03|0.7|52.73|COMPUTER AND SERVICES|68
30-JAN-2026|TOTL|TOTAL BANGUN PERSADA Tbk|EQUITY|ID1000104003|TOTAL BANGUN PERSADA Tbk, PT|ACTIVE|IDX|25-JUL-2006|IDR|Electronic||||||||100|3410000000|||1419381500|32.62|9|41.62|BUILDING CONSTRUCTION|1025
30-JAN-2026|TOTO|SURYA TOTO INDONESIA Tbk|EQUITY|ID1000132509|SURYA TOTO INDONESIA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||5|10320000000|||1478936400|10.79|3.54|14.33|CERAMICS, GLASS, PORCELAIN|266
30-JAN-2026|TOWR|SARANA MENARA NUSANTARA Tbk|EQUITY|ID1000128804|SARANA MENARA NUSANTARA Tbk, PT|ACTIVE|IDX|22-JUL-2013|IDR|Electronic||||||||10|59098103731|||26174017814|26.64|17.65|44.29|NON BUILDING CONSTRUCTION|525
30-JAN-2026|TOYS|SUNINDO ADIPERSADA Tbk|EQUITY|ID1000156607|SUNINDO ADIPERSADA Tbk, PT|ACTIVE|IDX|06-AUG-2020|IDR|Certificate||||||||100|1435000712|||1435000712|94.57|5.43|100|OTHER - BASIC INDUSTRY AND CHEMICALS|8
30-JAN-2026|TPIA|CHANDRA ASRI PACIFIC Tbk|EQUITY|ID1000090301|CHANDRA ASRI PACIFIC Tbk, PT.|ACTIVE|IDX|26-MAY-2008|IDR|Electronic||||||||50|86511545092|||38098227824|19.3|24.74|44.04|CHEMICALS|6450
30-JAN-2026|TPMA|TRANS POWER MARINE Tbk|EQUITY|ID1000126600|TRANS POWER MARINE Tbk, PT|ACTIVE|IDX|20-FEB-2013|IDR|Electronic||||||||100|3507420034|||3507420034|98.64|1.36|100|TRANSPORTATION|580
30-JAN-2026|TRAM|TRADA ALAM MINERA Tbk|EQUITY|ID1000111909|TRADA ALAM MINERA Tbk, PT|ACTIVE|IDX|10-SEP-2008|IDR|Electronic||||||||100|49643627934|||49643327934|92.74|7.26|100|COAL MINING|50
30-JAN-2026|TRGU|CERESTAR INDONESIA Tbk|EQUITY|ID1000168800|CERESTAR INDONESIA Tbk, PT|ACTIVE|IDX|08-JUL-2022|IDR|Certificate||||||||100|7945412700|||3889286000|35.11|13.84|48.95|FOOD & BEVERAGES|194
30-JAN-2026|TRIL|TRIWIRA INSANLESTARI Tbk|EQUITY|ID1000109408|TRIWIRA INSANLESTARI Tbk, PT|ACTIVE|IDX|28-JAN-2008|IDR|Electronic||||||||100|1200000000|||1200000000|95.73|4.27|100|WHOLESALE (DURABLE & NON DURABLE GOODS)|50
30-JAN-2026|TRIM|TRIMEGAH SEKURITAS INDONESIA Tbk|EQUITY|ID1000052608|TRIMEGAH SEKURITAS INDONESIA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||50|7109300000|||7109300000|85.84|14.16|100|SECURITIES COMPANY|610
30-JAN-2026|TRIN|PERINTIS TRINITI PROPERTI Tbk|EQUITY|ID1000153604|PERINTIS TRINITI PROPERTI Tbk, PT|ACTIVE|IDX|15-JAN-2020|IDR|Certificate||||||||100|4551457789|||4455188900|97.07|0.81|97.88|PROPERTY AND REAL ESTATE|1140
30-JAN-2026|TRIO|TRIKOMSEL OKE Tbk|EQUITY|ID1000112501|PT TRIKOMSEL OKE TBK|ACTIVE|IDX|14-APR-2009|IDR|Electronic|14-APR-2009|||||||100|26007494645|||9348936500|12.37|23.58|35.95|RETAIL TRADE|426
30-JAN-2026|TRIS|TRISULA INTERNATIONAL Tbk|EQUITY|ID1000123102|TRISULA INTERNATIONAL Tbk, PT|ACTIVE|IDX|28-JUN-2012|IDR|Electronic||||||||100|3141443831|||1825059783|49.31|8.78|58.1|TEXTILE, GARMENT|202
30-JAN-2026|TRJA|TRANSKON JAYA Tbk|EQUITY|ID1000156805|TRANSKON JAYA Tbk, PT|ACTIVE|IDX|27-AUG-2020|IDR|Certificate||||||||100|1510200000|||1510200000|98.91|1.09|100|TRANSPORTATION|160
30-JAN-2026|TRON|TEKNOLOGI KARYA DIGITAL NUSA Tbk|EQUITY|ID1000187404|TEKNOLOGI KARYA DIGITAL NUSA Tbk, PT|ACTIVE|IDX|08-MAR-2023|IDR|Certificate||||||||20|2951328448|||2946928448|94.65|5.2|99.85|COMPUTER AND SERVICES|190
30-JAN-2026|TRST|TRIAS SENTOSA Tbk|EQUITY|ID1000059009|TRIAS SENTOSA Tbk, PT|ACTIVE|IDX|02-JUL-1990|IDR|Electronic|09-OCT-2000|||||||100|2808000000|||2287854835|76.49|4.99|81.48|PLASTICS & PACKAGING|474
30-JAN-2026|TRUE|TRINITI DINAMIK Tbk|EQUITY|ID1000160807|TRINITI DINAMIK Tbk, PT|ACTIVE|IDX|10-JUN-2021|IDR|Certificate||||||||25|7571107860|||5730388836|75.56|0.13|75.69|PROPERTY AND REAL ESTATE|348
30-JAN-2026|TRUK|GUNA TIMUR RAYA Tbk|EQUITY|ID1000143308|GUNA TIMUR RAYA Tbk, PT|ACTIVE|IDX|23-MAY-2018|IDR|Electronic||||||||100|435000000|||435000000|99.46|0.54|100|TRANSPORTATION|498
30-JAN-2026|TRUS|TRUST FINANCE INDONESIA Tbk|EQUITY|ID1000134901|TRUST FINANCE INDONESIA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||50|800000000|||560000000|69.98|0.02|70|FINANCIAL INSTITUTION|430
30-JAN-2026|TSPC|TEMPO SCAN PACIFIC Tbk|EQUITY|ID1000104508|TEMPO SCAN PACIFIC Tbk, PT|ACTIVE|IDX||IDR|Electronic|14-SEP-2006|||||||50|4509864300|||4503620750|97.68|2.18|99.86|PHARMACEUTICALS|2700
30-JAN-2026|TUGU|ASURANSI TUGU PRATAMA INDONESIA Tbk|EQUITY|ID1000143506|ASURANSI TUGU PRATAMA INDONESIA Tbk, PT|ACTIVE|IDX|28-MAY-2018|IDR|Electronic||||||||50|3555575600|||1475575600|12.95|28.55|41.5|INSURANCE|1155
30-JAN-2026|TYRE|KING TIRE INDONESIA Tbk|EQUITY|ID1000188709|KING TIRE INDONESIA Tbk, PT|ACTIVE|IDX|08-MAY-2023|IDR|Certificate||||||||50|3480581727|||702561727|20.09|0.1|20.19|AUTOMOTIVE AND COMPONENTS|123
30-JAN-2026|UANG|PAKUAN Tbk|EQUITY|ID1000156201|PAKUAN Tbk, PT|ACTIVE|IDX|06-JUL-2020|IDR|Certificate||||||||100|1210000000|||1180966000|97.15|0.45|97.6|PROPERTY AND REAL ESTATE|4160
30-JAN-2026|UCID|UNI-CHARM INDONESIA Tbk|EQUITY|ID1000152903|UNI-CHARM INDONESIA Tbk, PT|ACTIVE|IDX|20-DEC-2019|IDR|Certificate||||||||100|4156572300|||1381314400|18.03|15.2|33.23|OTHERS - CONSUMER GOODS INDUSTRY|428
30-JAN-2026|UDNG|AGRO BAHARI NUSANTARA Tbk|EQUITY|ID1000199003|AGRO BAHARI NUSANTARA Tbk, PT|ACTIVE|IDX|31-OCT-2023|IDR|Certificate||||||||10|1750040072|||1750040072|98.65|1.35|100|FISHERY|2790
30-JAN-2026|UFOE|DAMAI SEJAHTERA ABADI Tbk|EQUITY|ID1000159304|DAMAI SEJAHTERA ABADI Tbk, PT|ACTIVE|IDX|01-FEB-2021|IDR|Certificate||||||||40|2898261693|||579651693|19.97|0.03|20|ELECTRONICS|169
30-JAN-2026|ULTJ|ULTRAJAYA MILK INDUSTRY AND TRADING COMPANY Tbk|EQUITY|ID1000063100|ULTRAJAYA MILK INDUSTRY & TRADING COMPANY Tbk, PT|ACTIVE|IDX|02-JUL-1990|IDR|Electronic||||||||50|10398175200|||7055855040|63.12|4.74|67.86|FOOD & BEVERAGES|1505
30-JAN-2026|UNIC|UNGGUL INDAH CAHAYA Tbk|EQUITY|ID1000058704|UNGGUL INDAH CAHAYA Tbk, PT|ACTIVE|IDX|06-NOV-1989|IDR|Electronic|29-SEP-2000|||||||500|383331363|||378918469|98.59|0.26|98.85|CHEMICALS|9700
30-JAN-2026|UNIQ|ULIMA NITRA Tbk|EQUITY|ID1000159502|ULIMA NITRA Tbk, PT|ACTIVE|IDX|08-MAR-2021|IDR|Certificate||||||||2|3138983000|||3138983000|99.6|0.4|100|COAL MINING|296
30-JAN-2026|UNIT|CAHAYA PERMATA SEJAHTERA Tbk|EQUITY|ID1000101108|CAHAYA PERMATA SEJAHTERA Tbk, PT|ACTIVE|IDX||IDR|Electronic||||||||4000|75422200|||49357850|33.4|32.04|65.44|TEXTILE, GARMENT|316
30-JAN-2026|UNSP|BAKRIE SUMATERA PLANTATIONS Tbk|EQUITY|ID1000099708|BAKRIE SUMATERA PLANTATIONS Tbk, PT|ACTIVE|IDX|06-MAR-1990|IDR|Electronic||||||||1000|2500162344|||2498640187|85.49|14.45|99.94|PLANTATION|310
